"","bullet1","bullet2","cmps.diff","cmps.diff.med","cmps.max","cmps.maxbar","cmps.diff_scaled","cmps.diff.med_scaled","cmps.max_scaled","cmps.maxbar_scaled","type","type_truth"
"29","Br1 1","Ukn Q",0.24,0,2,1.4,0.022,0.0166666666666667,0.166666666666667,0.12,"Ukn","KNM"
"30","Br1 1","Ukn S",0.2,0,2,1.33333333333333,0.0161111111111111,0.00833333333333335,0.2,0.113888888888889,"Ukn","KNM"
"31","Br1 1","Ukn U",0.5,0.5,3,1.66666666666667,0.0411111111111111,0.05,0.25,0.141666666666667,"Ukn","KNM"
"32","Br1 1","Ukn X",0.333333333333333,0.5,2,1.5,0.0277777777777778,0.05,0.166666666666667,0.127777777777778,"Ukn","KNM"
"33","Br1 1","Ukn Y",0.166666666666667,0.5,3,1.5,0.0166666666666667,0.05,0.25,0.130555555555556,"Ukn","KNM"
"34","Br1 1","Ukn Z",0.733333333333333,1,3,1.83333333333333,0.0644444444444444,0.0833333333333333,0.25,0.158333333333333,"Ukn","KNM"
"35","Br1 2","Br10 1",0.366666666666667,0.5,3,1.66666666666667,0.0303030303030303,0.0454545454545455,0.25,0.140151515151515,"KNM","KNM"
"36","Br1 2","Br10 2",0.3,0.5,4,1.66666666666667,0.0255050505050505,0.0416666666666667,0.363636363636364,0.141414141414141,"KNM","KNM"
"37","Br1 2","Br2 1",0.233333333333333,0.5,3,1.5,0.018939393939394,0.0416666666666667,0.25,0.126262626262626,"KNM","KNM"
"38","Br1 2","Br2 2",0.333333333333333,1,3,1.66666666666667,0.0297979797979798,0.0833333333333333,0.272727272727273,0.142676767676768,"KNM","KNM"
"39","Br1 2","Br3 1",0.56,1,3,1.8,0.0496969696969697,0.0833333333333333,0.272727272727273,0.154545454545455,"KNM","KNM"
"40","Br1 2","Br3 2",0.2,0.5,3,1.5,0.0176767676767677,0.0454545454545455,0.25,0.127525252525253,"KNM","KNM"
"41","Br1 2","Br4 1",0.5,0.5,3,1.66666666666667,0.0439393939393939,0.0416666666666667,0.272727272727273,0.142676767676768,"KNM","KNM"
"42","Br1 2","Br4 2",0.333333333333333,1,3,1.66666666666667,0.0265151515151515,0.0833333333333333,0.272727272727273,0.140151515151515,"KNM","KNM"
"43","Br1 2","Br5 1",0.6,1,3,1.83333333333333,0.051010101010101,0.0833333333333333,0.25,0.15530303030303,"KNM","KNM"
"44","Br1 2","Br5 2",0.133333333333333,0,3,1.33333333333333,0.0121212121212121,0.0037878787878788,0.25,0.113636363636364,"KNM","KNM"
